popul,año,id_track,artist,song,duration,
0,2011,1IaeBTOodYWYmth2C1h8mq,Shadowcast Sun,Sweeping Apathy - Original Mix,316.508,
0,2011,1hH1iWzFdenDG7Hjjlrtfo,Cool Kids Of Death,Plan ewakuacji,229.96,
0,2011,1gHe4gn56zoWXJ8ymfyyhT,Oysterband,Love Will Tear Us Apart,210.013,
0,2011,1gHe4gn56zoWXJ8ymfyyhT,June Tabor,Love Will Tear Us Apart,210.013,
0,2011,1fiKZSZJooog0ujxzj6yWG,Kryptic Minds,Can't Sleep,341.239,
0,2011,1fiKZSZJooog0ujxzj6yWG,Alys Be,Can't Sleep,341.239,
0,2011,1dbdcwNWfaSA1d3s3TTIqf,Ljungblut,Adelsten,257.853,
0,2011,16bwzB6w9ev11KOZ1RNNKJ,Dum Dum Girls,Coming Down,390,
0,2011,0zkrKTOCKcfC91LE5n5U4m,Thundercat,Is It Love?,337.443,
0,2011,0xxvqT0GfYQyhWvjZdKGgc,Rania,Aurichme Galanica,215.328,
0,2011,0xmfflYlysM94u8bsP3wno,T. Rex,Get It On,263.84,
0,2011,0UPsdEgJx6ypkfFUxD3ZHh,Phantogram,Don't Move,258.186,
0,2011,0ULhuaIy7JarCkle42BrYW,Merciful Nuns,Radiation,215.772,
0,2011,0OP1JLxN0Rad38KPdJQGRS,Noodles,Hold Me,358.76,
0,2011,0NZcmZxUHvSLhgWK5A407x,T.Love,Garaż '86,192.933,
0,2011,0KhVaD12zwlyXWuj4bnSDS,Jamie Woon,Shoulda,228.72,
0,2011,0jiyL9g9293bJiIToUenVW,Mates of State,Palomino,294.905,
0,2011,0JcJA4KYCpiQmFNSCCoQr3,Željko Joksimović,Supermen,226.64,
0,2011,0JcJA4KYCpiQmFNSCCoQr3,Dino Merlin,Supermen,226.64,
0,2011,0IxLWzmafWC5VTnpnvykJq,Freddie Hubbard,Dedicated To You,202.64,
0,2011,0FsKR74YZ8vmx9x1dOGfSd,Fit For An Autopsy,The Conquerer,256.933,
0,2011,0Fs1vFNUvUQbFAI1Romaf2,WU LYF,Cave Song,228.133,
0,2011,0fl7Cj9hVgTFHG3h92YFxo,Nichts,Kein Liebeslied,234.013,
0,2011,0EKEO3DVLXItrn9JOHXscN,Noah And The Whale,L.I.F.E.G.O.E.S.O.N.,226.653,
0,2011,0DZsKIwUSa5yiipTN9CzsG,DJ Tuner,Dafeh,261.276,
0,2011,0bovRYgClbuQmyi1DOuFvX,Simply Red,It's Only Love,264.066,
0,2011,0AcGXB3N5DYywtnobwknl5,Aura Dione,Geronimo - Jost & Damien Radio Mix,195.44,
0,2011,0AC9ouIGzztvtQ7npFHeck,Michel Doneda,Drigiling Dron,175.96,
0,2011,0AC9ouIGzztvtQ7npFHeck,Beñat Achiary,Drigiling Dron,175.96,
0,2011,04DKVj6dFe3UwJvg5DNoAN,Vertical Mode,Push it Down - Original Mix,448,
0,2011,03i3i8zg7w2iJIJruGyDgy,Lumerians,Burning Mirrors,285.506,
0,2010,7rMXSRrODYAZwvn4cefwTl,La Caravane Electro,Rebetiko Song,240.413,
0,2010,7n42dPuM7g09aSb771PsHD,Trembling Blue Stars,Cold Colours,226.28,
0,2010,7GbnlFqfvDBvdsESXWJp5r,Sam Amidon,Way Go Lily,254.659,
0,2010,7DIycxbn9JfaSITWYdQjoD,Ray Wylie Hubbard,Drunken Poet's Dream,257.013,
0,2010,7CTm5ul5UUT8yiYll34dlP,King Capisce,The Rift,439.48,
0,2010,7cInmGV0NJvhgFDrwnwMr8,Steve Tibbetts,Padre-Yaga,385.986,
0,2010,7cbBZqBwEzlKBIYPb1Cbf0,Nobuo Uematsu,Zanarkand (FINAL Fantasy X),274.68,
0,2010,74c2LX8huBgCrCHLC7eWr1,Beady Belle,Diamond in the Rough,292.72,
0,2010,72JEBhFtrxgN4cTw4tTUYu,Nyusha,Выше,238.125,
0,2010,6uHCoymNMOmnaTCjalIygj,Kula Shaker,Hush,174.653,
0,2010,6SVw4Dpm9rQEcsNfAiefEa,States,Falling For,226.826,
0,2010,6SqEPHE9vOfZnL5WoAFS5P,Umbrtka,Kam Jen Kam,433.773,
0,2010,6qjYF3yhyXjT8kksG6zNiM,Cyclamen,Comfort,162,
0,2010,6NApkOTnNABSRkRUPDw1Wt,Doctor Who,FireFly - Original Mix,337.006,
0,2010,6lInXUqSTFebJMOEsXHZHQ,Guilty Strangers,Keepsake,263.693,
0,2010,6kTrd5tJ37nnh0SmAHdzTR,Yvan Marc,À Bout De Bras,153.56,
0,2010,6IDgR8cYYIRslacSCHcEV9,Ramesses,Iron Crow,423.96,
0,2010,6GwKpfxC6NOwM6I2WnqPI1,Nick Hollywood,Deep Henderson,221.306,
0,2010,6dKWi7apHjn2W7Ojncv4Wu,Kaizers Orchestra,Hjerteknuser,199.16,
0,2010,6BZUm60m3ebmwJFAxWRmhY,Stars,Dead Hearts,211.306,
0,2010,6aVUdCL9E9hDl9zNHC108q,Charon,Colder,288.68,
0,2010,5ZQqE9rgE5z2cmolTJKrVR,Sambassadeur,Albatross,232.226,
0,2010,5xCRvqOaoU6vrsGnumSJLb,Albert Hammond,The Free Electric Band,203.8,
0,2010,5ur12mCMqId30iVWJlFwWu,Ibizarre,Las Brisas,337.626,
0,2010,5Qx6HDy8m7oTZLq1bhX8Tz,Opera Magna,El Pozo Y el Péndulo,282.693,
0,2010,5puREJ3Qg5olygTzCG1mGF,Noktamid,Who Is Bob,530,
0,2010,5ozmRt961nec5j53dCzeOQ,the GazettE,Shiver,250.426,
0,2010,5nG6XQckfjnPkDyxDGDFFV,Pavement,Cut Your Hair (Remastered),185.693,
0,2010,5LpmIE7ltqovg9xWa8RMuj,The Horn The Hunt,Raptor - Original,266,
0,2010,5ldBAeAubfRW49u7kAEjWx,Goldfrapp,Ooh La La,204.373,
0,2010,5i3936oMkeco4Z8oKyRwKl,The Flying Eyes,Lay With Me,347.852,
0,2010,5CPtap8EvMsz0ljELlzJAb,Augury,The Outsider,189.866,
0,2010,540qE0xZwwYZnnSJhURKuJ,High On Fire,Snakes For The Divine,503.8,
0,2010,4zyviakaf8GYJoEosk3VYx,Sivert Høyem,Prisoner Of The Road,200.266,
0,2010,4zo9nVH8uBk5DnUa92ogWn,Ólafur Arnalds,Þú ert jörðin,274.355,
0,2010,4zLXiQgHWkQnrKUIedDjIt,Street Dogs,Punk Rock And Roll,154.96,
0,2010,4ZcW0e3M9ebvQmpoh6eMSm,Japanische Kampfhörspiele,Die Kampagne,178.213,
0,2010,4z063FT2NFCaZXALV2TYNV,Sage Francis,The Best of Times,333.093,
0,2010,4wzJoMArjGI2T2VRxYt9X3,Rotting Christ,Demonon Vrosis,296.173,
0,2010,4WjaOCP5afu8SiuC3gzTQb,KONIEC ŚWIATA,Oranzada,295.066,
0,2010,4W2fP6xvqK9NxDLLSC7aRc,Jacobi Wichita,Indian Giver,258.079,
0,2010,4txFRJmpBJCRfDIAc30yTB,The Blockheads,Hit Me With Your Rhythm Stick,223.133,
0,2010,4txFRJmpBJCRfDIAc30yTB,Ian Dury,Hit Me With Your Rhythm Stick,223.133,
0,2010,4RvSR28PL6BGGI2P2Q7ZWL,Ruger Hauer,Jokaiselle jotakin,188.906,
0,2010,4R2uVnNKYeuXG9dstWED1x,Mr Flash,Flesh,343.348,
0,2010,4oCVp8TyuRblIUC447zMMq,Abstract Sunrise,Get In Rain,442.416,
0,2010,4c9aA4Aa6tVq5iuGGghjPY,Tamaryn,Love Fade,220.76,
0,2010,4bcE93SYJp99ZHPCYGCWgi,Terror,Keepers Of The Faith,192.773,
0,2010,45kjM2VrPIHoZLxUqx82LH,Willeke Alberti,De Glimlach Van Een Kind,176.6,
0,2010,3Vz7z8lou1J3KKbhFXeQvG,wariacje.pl,Prawdziwa historia o poczatku,281.92,
0,2010,3UUeONGIfed8L9VceBWSKe,Daedelus,Order Of The Golden Dawn,256.897,
0,2010,3SWdR7MttBMTOEpZznzLRR,Pablo Gomez,Sarao En La Habana,201.066,
0,2010,3rdQDrHqP7BjaL6TxptpMe,Broadcast 2000,Get Up And Go,177.973,
0,2010,3PSDIMdFJrJVNilEGHEnBe,Bijelo Dugme,Loše Vino,156.146,
0,2010,3krLB8UbnVrO5eoNX4nFG6,The Depreciation Guild,Dream About Me,308.093,
0,2010,3JOqEvVuci5FYmPr35mDST,Lil B,Im Paris Hilton,194.861,
0,2010,3I8Fk9a0xBbaobf6w286Mf,Godmoneyptah,The Seeds Of Light 4u Babylove,266,
0,2010,3gvAGvbMCRvVDDp8ZaIPV5,The Head And The Heart,Lost in My Mind,259.12,
0,2010,3gJzYLHS8fLtbI0G9Q52CM,Deolinda,Um Contra O Outro - Studio,216.24,
0,2010,3fGSzaKlIeNKDkyotSXgWa,Sunn 0))),Isengard (chopped and screwed),411.28,
0,2010,37903yAAY3uCLMjGpx6lni,Ordo Rosarius Equilibrio,A World Not So Beautiful [A Song 4 The Emperor],315.72,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Tony Iommi,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Ritchie Blackmore,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Paul Rodgers,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Keith Emerson,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Ian Gillan,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Geoff Beauchamp,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,David Gilmour,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Bryan Adams,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Brian May,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,35uPQHz0kVEXh9Qy7HwosJ,Alex Lifeson,Smoke on the Water - 2010 Wermut & Dee Remix,260.946,
0,2010,34bHyHXZ5pJixDiO5WGJet,Club Madness,Teenage Dream - B-Tastic vs Xtra J Edit,252.56,
0,2010,2XzzQInTHrks6hrGDcyfgD,Housebatze,Housebatze - Radio Edit,236.25,
0,2010,2wdwk9dm7LPbCBDHlmBCPA,Cesária Evora,Sodade,294,
0,2010,2wdwk9dm7LPbCBDHlmBCPA,Bonga,Sodade,294,
0,2010,2rxkCfkZ4UY3LfUPQE3Mi3,Tipper,Cuckoo,291.128,
0,2010,2QG4doG0oJOlztOZhSOzDY,Free,All Right Now,227.653,
0,2010,2JWLxebWlvARU4g8lnrDB4,Vershki da Koreshki,Vershki da Koreshki,420.426,
0,2010,2J3Oht880LoZrmLy3IZdW4,Martin Libsen,Soar In The Sky (Original Mix),536.571,
0,2010,2E1yMi2M0QfH6WTNYtSSCp,Pursuit Grooves,Pressure,197.84,
0,2010,22ZahtlMUeNVKjfF5kg4Ea,andymori,1984,286.533,
0,2010,1UmFRZU3taMGZApPhK32mc,Agnes Obel,Riverside,228.546,
0,2010,1sBfyE1iF7RP3LTc0zUTdp,Soundgarden,Black Hole Sun,317.693,
0,2010,1qk2ERw1Vj4rHAm1rrSi0s,The Postmarks,My Lucky Charm,274.68,
0,2010,1ph6Bncj7s3BmYp6FkIzP8,trentemøller,Miss You,243.4,
0,2010,1OEhjBS0KhT3NGlsMrPt8q,Skream,Reflections,320.572,
0,2010,1OEhjBS0KhT3NGlsMrPt8q,Instra:mental,Reflections,320.572,
0,2010,1OEhjBS0KhT3NGlsMrPt8q,dBridge,Reflections,320.572,
0,2010,1mSWwhkPWjayKrpmJjENNf,Rompeprop,Foreskin Fart,190.773,
0,2010,1hUoOkzqH7lM4U7k9LSWhH,The Madness Method,Better Without You,187.813,
0,2010,1der6yp9e7g3KKaCNP7r7E,Cinephile,Comatose,320.004,
0,2010,1Co1RNm1i1RL9v1VeShNO3,Robyn,Dancing On My Own,288.67,
0,2010,18Fg9eNwet0DLtpwy99utW,OKAMOTO'S,Run Run Run,175.52,
0,2010,12cDZ9giAOvYH33ELrreib,letlive.,Muther,340.28,
0,2010,10I3yTdZf102XdM0BXB0hm,Tristania,Year of the Rat,275.533,
0,2010,0Z6qAtD7GC2j6JZHjdC3pO,Circle Of Dead Children,Avatar of Innocence,260.586,
0,2010,0W43ztLWmxnffBCSU9i6Qk,Battle Flags,Siren Songs,233.973,
0,2010,0UKrgqT9Jr1SNqwEejym2G,The Scene Aesthetic,Never Gonna Let This Go,249.483,
0,2010,0Uh6tTX37Nu1i9D6SAxFJk,Roy Budd,Goodbye Carter!,218.506,
0,2010,0RIHDrcRAXtUlnkvTYPW1a,DJ Khaled,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",230.281,
0,2010,0jldLJrKWY52NV8YmQV1zb,Kooqla,Mute - DJ GOG Remix,278.942,
0,2010,0IqfqVCuF5FaA8pu6YO7Us,Marshall McGuire,In a Landscape,463.946,
0,2010,0IqfqVCuF5FaA8pu6YO7Us,John Cage,In a Landscape,463.946,
0,2010,0GoeLehz2jAcQjgo3pboaX,Caribou,Odessa,315.506,
0,2010,0D89dyM389xrNU4i85XCNL,Class Actress,Journal of Ardency,225.233,
0,2010,0BJTbkmrB2Y4E9M8qVzbYZ,Washed Out,Feel It All Around,192.08,
0,2010,07YhAU4StAFzsWv2gMCCPb,Metric,Gimme Sympathy - Acoustic,209.64,
0,2010,03c6s6VTKDsCU1R5bclNii,Lou Reed,Walk On the Wild Side,253.293,
0,2009,7vIBxqsNQZ3PehEFQr1ZGt,Two Door Cinema Club,Something Good Can Work,165.32,
0,2009,7owyIr2idoIvJRib2ejckR,Centhron,Dreckstück,282.346,
0,2009,7nBRyWLh52uTqjsjI7A84b,Kill Hannah,Lips Like Morphine,223.693,
0,2009,7LR87BxVS5GawUHQFJdko5,Jamie Cullum,Don't Stop The Music,288.706,
0,2009,7kPhvoz5ANUkzlY1PNcfvw,Plastikman,Goo - Paco Osuna Remix,508.8,
0,2009,7kPhvoz5ANUkzlY1PNcfvw,Paco Osuna,Goo - Paco Osuna Remix,508.8,
0,2009,7kHANrHDfFSf6mM7fqvugt,Element Of Crime,Am Ende denk ich immer nur an dich,251.466,
0,2009,7kEAyszqlszHBn6b3EOYVn,Pumpkin Buzzard,Stranger Sizzle,152,
0,2009,7IVZmy1CDi1SRMxD4h3mzX,Korpiklaani,Vodka,179.653,
0,2009,7hpqotiV2w0qyFdhHvqbST,Felixdroid,The Longing - Part 1,197.613,
0,2009,7f0vuDXowyZ1DeJLuVSbQl,Utada,Merry Christmas Mr. Lawrence - FYI,229.56,
0,2009,7Bmx2c2m8nBTM6fEjgY59y,Traditional,We Wish You A Merry Xmas,279.08,
0,2009,7Bmx2c2m8nBTM6fEjgY59y,Ray Luzier,We Wish You A Merry Xmas,279.08,
0,2009,7Bmx2c2m8nBTM6fEjgY59y,Jeff Scott Soto,We Wish You A Merry Xmas,279.08,
0,2009,7Bmx2c2m8nBTM6fEjgY59y,Bob Kulick,We Wish You A Merry Xmas,279.08,
0,2009,78J3aedr4LVG2U605JQFKa,Silverstein,Apologize (One Republic cover),174.724,
0,2009,72IyavGtVbOMHkP5mYTBPA,Simian Mobile Disco,Audacity Of Huge,227.973,
0,2009,71wYWbqX2fqmQBsPy7x8Fc,Dissection,Maha-kali,366.333,
0,2009,70cTMpcgWMcR18t9MRJFjB,Black Eyed Peas,I Gotta Feeling,289.133,
0,2009,6ZrlXT6mUMEgomN128iekU,Phoenix,Lisztomania,241.64,
0,2009,6wNSTqC9pspZMCJLUx1ia6,The Cave Singers,Beach House,223.386,
0,2009,6vNIPtq1wGySQJG8jsnyvv,The Righteous Brothers,You've Lost That Loving Feeling,229.81,
0,2009,6RHv4VrYGuV52S4u5gBvLz,Strachy Na Lachy,Przedskole,207.746,
0,2009,6qWNnWeTNTr4nulEtHh96A,Bag Raiders,Shooting Stars,233.332,
0,2009,6OGRM4MAOlyOdhHuX0OJ6P,Moderat,A New Error,367.306,
0,2009,6lY4KJgX2QGMAXYt7IMf3z,All That Jazz,Kimi Wo Nosete,179.893,
0,2009,6Kew9GPZ8EhcQHNM5r7qqZ,Ernst Molden,Heanoisa Oma,227.986,
0,2009,6iwOCZFBlw3Xjj0fuO3sI6,The Buggles,Video Killed The Radio Star - Single Version,197.906,
0,2009,6fgjU6IfBOXHI3OKtndEeE,Elvis Presley,Suspicious Minds,260.973,
0,2009,6EtqetCcjAvdaBCRaQUpY6,Dare,Emerald,278.175,
0,2009,6BRbXfruMUC0sSPOtqKdiu,Zakir Hussain,Babar - Feat. Detroit Symphony Orchestra,370.946,
0,2009,6BRbXfruMUC0sSPOtqKdiu,Edgar Meyer,Babar - Feat. Detroit Symphony Orchestra,370.946,
0,2009,6BRbXfruMUC0sSPOtqKdiu,Béla Fleck,Babar - Feat. Detroit Symphony Orchestra,370.946,
0,2009,68uQDTO3wN8Qkvu7GEmrhI,Thin Lizzy,The Boys Are Back In Town,263.146,
0,2009,62gYZG0u6P5C9ZTdyGqAKQ,Vic Chesnutt,Flirted With You All My Life,281.72,
0,2009,5XYK0vsWPxeCfY0ShQdyAe,Thomas Dybdahl,"One Day You'll Dance For Me, New York City",292.506,
0,2009,5vOxK0wKBl3a0ntAzvxZkW,Niyaz,Iman,212.665,
0,2009,5M8nEsWqUkwUwCp58ydE4W,JAY-Z,Run This Town [Jay-Z + Rihanna + Kanye West],267.52,
0,2009,5L776AnMdlt2SFntVhlZ4d,Joe Bonamassa,Sloe Gin - Live From The Royal Albert Hall,498.706,
0,2009,5JsGcXsEFYaMy1KQbLD2cx,Future Of The Left,Arming Eritrea,177.666,
0,2009,5Jc21xaya2MrHp2KOetrBq,Mike Oldfield,Moonlight Shadow,218.186,
0,2009,5hjFpGZSCxeggCiCIAY6Sk,DELUHI,Hybrid Truth,229.186,
0,2009,5EUiOwwy0NAuaopdn5s7Sw,Tiny Vipers,Tiger Mountain,382.506,
0,2009,5DapSJe0RHM3r66gPfeFbw,Scott H. Biram,"Still Drunk, Still Crazy, Still Blue",176.48,
0,2009,5cyLyBTCma4EQJBEdnWXmk,Various Artists,Decode (Paramore cover as heard on the movie Twilight),255.64,
0,2009,5cyLyBTCma4EQJBEdnWXmk,Taylor York,Decode (Paramore cover as heard on the movie Twilight),255.64,
0,2009,5cyLyBTCma4EQJBEdnWXmk,St. Martin's Symphony Of Los Angeles,Decode (Paramore cover as heard on the movie Twilight),255.64,
0,2009,5cyLyBTCma4EQJBEdnWXmk,Johann Heinrich Jr.,Decode (Paramore cover as heard on the movie Twilight),255.64,
0,2009,5cyLyBTCma4EQJBEdnWXmk,Hayley Williams,Decode (Paramore cover as heard on the movie Twilight),255.64,
0,2009,5c7jkZ4daUcLIrKiyQGt8B,Yeah Yeah Yeahs,Heads Will Roll - A-Trak Radio Edit,203.721,
0,2009,5c7jkZ4daUcLIrKiyQGt8B,A-Trak,Heads Will Roll - A-Trak Radio Edit,203.721,
0,2009,5aO26Dll7pknzzgNoBP4Fv,Darkmen,Stop the Machine,183.56,
0,2009,56zGhoVjHxTQTEn1udEOCb,The Isley Brothers,Fight the Power - Pt. 1 & 2,320.093,
0,2009,53PuSK40OtOok729lmhgss,ISIS,Hall Of The Dead,459.36,
0,2009,50CAhT5YBKvjrP9KxMAPRu,Mario & Vidis,I'll Be Gone - Extended Original,296.054,
0,2009,50CAhT5YBKvjrP9KxMAPRu,Jazzu,I'll Be Gone - Extended Original,296.054,
0,2009,5056hl2cR0ay3PeGDJD9hN,Onra,The Anthem - Unreleased Extended Version,150.934,
0,2009,4YCHe8aj0sEkNRJKGkHy4R,CAN,Vitamin C - 2004 Remastered Version,214.066,
0,2009,4t8lQoO1ruoSjAZeWiNf2b,Tandem,Schubio Iglesias,467.727,
0,2009,4NoKN1r2yYCnfqPqcXAW76,SOJA,I Don't Wanna Wait,357.546,
0,2009,4lwGyv3tbahmN1Z25wdCxa,Balmorhea,Truth (Helios Remix),225.48,
0,2009,4GugmTqse4zz9KZdYt7fd3,Srebrna Krila,Ana,183.48,
0,2009,4g3AWFb7kFJWJU9E0EnKZo,Say Hi,Oh Oh Oh Oh Oh Oh Oh Oh,176.293,
0,2009,4DsrV91GporQgbeRvRxNOG,Helms Alee,New Roll,342.786,
0,2009,4anBdaPeDHQeWE1Z2Cd3FE,Mulatu Astatke / The Heliocentrics,Cha Cha,275.373,
0,2009,49qBobTLGqoK6dFuviujM1,Vangelis Christopoulos,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,Sergiu Nastasa,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,Renato Ripo,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,Maria Bildea,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,Dinos Hadjiiordanou,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,Antonis Lagos,Notes II,153.346,
0,2009,49qBobTLGqoK6dFuviujM1,"Camerata, Friends Of Music Orchestra",Notes II,153.346,
0,2009,460UOZTPADFVapzKgHZ8kA,Cinnamon Chasers,Luv Deluxe,275.906,
0,2009,3tRWjiWM4bBTnzJAhjJP9x,Andreas Vollenweider,Airdance,264.653,
0,2009,3Otjx9ULpmWdUbkDTYDXHc,Enya,Only Time,218.546,
0,2009,3Mqn5k5I4FE5oXsIyraBSI,Majke,Mene Ne Zanima,248.413,
0,2009,3kb72STxc2959ZqsTwu52i,Cage The Elephant,Ain't No Rest for the Wicked,175.493,
0,2009,3bnKkcjjUlPonl8V6vBze5,Liberation Gate #0,F.I.N.D,218.854,
0,2009,38R1wKiRsYUne5IqvHUxn7,Jack Slater,Amnesia,284.346,
0,2009,35v12v3E5bTVm0o5vdddVS,Eyedea & Abilities,Smile,242.466,
0,2009,34IxMyOLTYezAubmcrx1x1,Franco Battiato,La Cura,241.746,
0,2009,2ViEnnYXmb3Bm0s7XdqWdY,Flight of the Conchords,Hurt Feelings,158.146,
0,2009,2kmVCfLwGtvBVE4m9Yps6h,Miusha,Strings Theory - DreamMan Remix,365.688,
0,2009,2hzuRd7YfSTc6ibaFTPHMH,Earl Hines,Deep Forest (06-28-32),165.2,
0,2009,2FYiwgmJZNQFXtvvVQvOdI,Fat Jon,Soundgirl Personal,165.697,
0,2009,2CxXwnuVhk3Moyo6ipxGP9,Pit Baumgartner,Walking Dead,217.12,
0,2009,2CsyBDeoseWK98FOGbSiZR,Fever Ray,If I Had a Heart,227.866,
0,2009,2Bfk3vFoMmbAUqpJbA3N06,Booker T. & the M.G.'s,Time Is Tight,194.92,
0,2009,2BBkIgdXLv5vyp1DR0wpQl,Mumford & Sons,Little Lion Man,246.973,
0,2009,2acFWHlIwV9DGtlusIpCw6,Jamie Jones,Summertime,304.119,
0,2009,25YPR9pLKxLhwyyd5QhMTt,Nirvana 2002,Mourning,234.866,
0,2009,1zikuhzoWDvEOU0Yf8TVc0,Pixieguts,Clearview - Original Mix - Feat. Mr Collie,464.64,
0,2009,1Ykl5vUnXyN6kzj9u1FJ2d,Ghost Brigade,Into the Black Light,327.44,
0,2009,1SEPNX4M86N7skvm2e2Rhb,Seba,Snow,310.4,
0,2009,1oSDiJFk3OfzPvCGmXwNqj,Janiva Magness,That's What Love Will Make You Do,201.733,
0,2009,1kn0qoZsAYz2IEOSmWGrvX,Animal Collective,My Girls,340.786,
0,2009,1ixc9h7e14JGBUOluV4wCo,Tortoise,High Class Slim Came Floatin' In,494.52,
0,2009,1IemDh2zNGpqVeMD3MghW0,Héctor Lavoe,La Murga,333.52,
0,2009,1CvDBfATEHdVPacxeTrtxh,Charlotte Gainsbourg,Trick Pony,171.881,
0,2009,1Bz9S9TweSbkFeXM5NdtOC,Eels,That Look You Give That Guy,255.346,
0,2009,16kmnM49372pDDiLNtbAsu,Ludo Pin,3 secondes,193.4,
0,2009,14qBOUB4yTpqQI8sis9PjM,Arsonists Get All The Girls,Violence In Fluid Triceratops,241,
0,2009,13McnYo2bDvC50ZS8BFROF,Carla Bruni,Quelqu'un M'a Dit,163.026,
0,2009,107b0UD4Yt92xM4WHjhfQd,Moodorama,Audiobahn,341.463,
0,2009,0zMixqTNlklgILZO9Wsoyl,Gorgoroth,Prayer,213.226,
0,2009,0ZFJpY6hELA21Y5d5YmdlR,Bee Gees,Night Fever - 2009 Remastered Version,212.266,
0,2009,0xVU3b2ZWl8cq8QuZ6oYPl,Camera Obscura,French Navy,198.893,
0,2009,0uzyN8QWbPGpOQLAXh27El,Dead Kennedys,Holiday In Cambodia,224.866,
0,2009,0u4y3CJwqhyyXeQXriYqpA,Cabeza De Vinil,Mr. Magoo,197.788,
0,2009,0RYXZvfx1cPWVVH0cZx8I6,Nujabes,Who's Theme,297.534,
0,2009,0mHJDNTkzOMBnU075mdnhA,Ovnimoon & Zyce,Stereo Space,467.386,
0,2009,0LGIp29J62jAVkyr401Ytu,Ultravox,Dancing With Tears In My Eyes,249.493,
0,2009,0gXpfKuJEVqQcn8rjraBWr,Bikini Kill,Rebel Girl,157.333,
0,2009,0ErkGmXa2CGZcTTfIToFaI,Rita & The Tiaras,Gone With The Wind Is My Love,198.72,
0,2009,06rcJMIMmJwknpq2m0R0CY,Gay Beast,Beach,223.186,
0,2008,7zsoHlDER6QTGrzTtZh6qF,Drapht,Jimmy Recard,216.226,
0,2008,7hDSqh0f6qQxbkmDltDFBB,Maxime Le Forestier,Comme un arbre,189.226,
0,2008,7B5YTSd9cTYp1IZuI3qdvQ,KMD,Sweet Premium Wine,188.946,
0,2008,77O9bu6NuEA8gQWzzcrqGB,Dale North,Last Regrets (Kanon),228.76,
0,2008,6UDcBLASLXj6UR0DJ1aJjK,Studio Orchestra,Owen's Theme,191.146,
0,2008,6UDcBLASLXj6UR0DJ1aJjK,Ben Foster,Owen's Theme,191.146,
0,2008,6UarreObk00TgLO7HleEYj,Globus,Preliator,268.6,
0,2008,6RLOcrXNLYfVsNid96jWks,Bloodbath,Eaten,258.133,
0,2008,6ofJs2WdtE2qzyYyqNYuj4,Alabama 3,Woke Up This Morning,249.24,
0,2008,6LSVEnu6eomiMAmVfm90lt,All India Radio,Evening Star,317.92,
0,2008,6LRRTTt97J9LnK1D3YcNGB,Leo Genovese,I Know You Know,225.2,
0,2008,6LRRTTt97J9LnK1D3YcNGB,Esperanza Spalding,I Know You Know,225.2,
0,2008,6FYZrwH4OLhhTMyc20EZjB,Russian Red,Girls Just Want to Have Fun,164.52,
0,2008,6eSr19MjbCYr01r1Eqbsfu,Dave Edmunds,I Hear You Knocking,168.24,
0,2008,6eRP2Z9N90xoGmZUI4TuCP,TOBACCO,Dirt (feat. Aesop Rock),243.346,
0,2008,6AHhTN5jNVl5vNwkMFU9MX,Der Rote Bereich,Feijoada De Chocos,212.56,
0,2008,64FDBhDkWk0clQtxfsrMao,Good Riddance,One for the Braves,152.133,
0,2008,5yvjIn1TjMJURBnhxynfWD,Wintersleep,Weighty Ghost,219.036,
0,2008,5VrSypXnOK4cJvs8nQ4Hd2,Moonsorrow,Pakanajuhla,405.506,
0,2008,5Tzmotx2v1p7sBFGUC3aL7,Planet Boelex,Leaving the known,390.534,
0,2008,5Tzmotx2v1p7sBFGUC3aL7,I Awake,Leaving the known,390.534,
0,2008,5p2sCetlJ6D0KiBljKwmLb,Meshuggah,Bleed,442.758,
0,2008,5OVsJvSdlbtSy5G9eveE4D,Patty Moon,Me And The Moon,198.48,
0,2008,5O14gUArkGGXndAuX2lab9,The King Blues,I Got Love,190.493,
